,12am,01am,02am,03am,04am,05am,06am,07am,08am,09am,10am,11am,12pm,01pm,02pm,03pm,04pm,05pm,06pm,07pm,08pm,09pm,10pm,11pm
2022-10-16,19070.68,19137.38,19145.26,19116.99,19123.72,19137.92,19151.11,19136.73,19137.01,19167.22,19142.64,19128.42,19145.56,19134.75,19129.99,19131.67,19158.71,19142.04,19135.66,19136.29,19378.79,19333.88,19153.36,19303.96
2022-10-17,19261.4,19233.09,19177.6,19200.53,19190.62,19230.21,19272.82,19240.84,19298.03,19260.92,19340.64,19398.03,19455.24,19522.04,19590.6,19473.46,19536.94,19512.01,19522.61,19518.22,19522.61,19529.41,19516.53,19518.66
2022-10-18,19548.9,19598.47,19535.57,19491.61,19548.08,19584.96,19555.49,19645.77,19672.32,19532.26,19527.74,19533.68,19566.25,19632.15,19546.82,19414.63,19373.77,19419.75,19407.43,19217.18,19218.16,19367.02,19295.48,19327.79
2022-10-19,19327.95,19235.97,19314.88,19291.79,19284.21,19277.91,19254.89,19191.19,19220.81,19194.27,19272.47,19221.16,19201.01,19166.63,19119.48,19155.76,19267.48,19176.25,19184.65,19186.78,19228.0,19195.41,19197.36,19140.62
2022-10-20,19125.07,18960.46,19047.34,19062.04,19041.59,19183.89,19143.34,19128.97,19145.11,19115.3,19185.44,19205.11,19209.43,19134.73,19176.7,19327.12,19255.45,19179.49,19093.84,19059.65,19061.46,19029.89,19073.65,19035.1
2022-10-21,19044.43,19050.78,19064.71,19109.72,19051.56,19048.01,19043.25,19034.99,19029.56,18980.38,19010.93,19004.12,18946.94,18879.32,19071.68,18976.92,19171.6,19131.72,19152.99,19141.63,19189.76,19181.0,19156.05,19191.31
2022-10-22,19167.57,19166.04,19158.01,19130.33,19152.01,19150.73,19140.02,19146.06,19163.81,19158.72,19144.88,19167.68,19179.44,19183.43,19200.64,19236.44,19235.32,19194.36,19154.77,19173.84,19186.45,19219.67,19206.51,19196.32
2022-10-23,19206.32,19199.12,19179.42,19198.69,19199.65,19188.65,19178.98,19177.25,19164.41,19182.09,19184.47,19172.07,19153.34,19153.94,19179.09,19190.9,19194.63,19181.07,19483.08,19440.49,19501.77,19497.83,19550.55,19593.54
2022-10-24,19571.33,19518.06,19413.32,19416.04,19391.72,19336.36,19335.05,19298.44,19326.57,19342.81,19387.41,19405.33,19427.81,19373.74,19354.81,19276.73,19305.83,19275.36,19288.29,19335.84,19343.17,19382.42,19366.47,19361.78
2022-10-25,19332.52,19311.18,19304.0,19313.69,19342.5,19342.67,19338.18,19332.08,19308.34,19297.54,19267.11,19298.98,19303.56,19330.76,19488.61,19493.57,19753.26,19815.2,20123.26,20276.24,20273.77,20191.78,20235.05,20069.19
2022-10-26,20086.6,20171.27,20239.41,20214.93,20256.64,20209.53,20190.06,20225.76,20358.03,20684.56,20603.67,20669.9,20612.15,20554.02,20571.37,20842.23,20849.71,20762.94,20825.84,20698.14,20769.37,20751.63,20746.78,20822.27
2022-10-27,20774.75,20759.08,20731.81,20700.46,20760.23,20807.28,20808.28,20723.58,20714.04,20715.98,20613.81,20550.35,20621.02,20730.49,20520.98,20569.89,20564.11,20573.17,20586.27,20585.05,20631.24,20398.36,20409.69,20269.95
2022-10-28,20293.26,20287.42,20325.36,20225.99,20294.16,20254.44,20291.23,20268.81,20079.45,20187.08,20207.05,20181.86,20179.01,20211.65,20480.76,20508.25,20485.45,20712.64,20635.55,20631.12,20613.65,20635.06,20599.96,20636.87
2022-10-29,20597.97,20628.48,20634.6,20744.66,20762.63,20684.05,20662.8,20689.9,20776.78,20929.49,20960.57,20783.97,20706.9,20778.04,20786.94,20815.22,20933.67,20870.06,20821.71,20859.28,20844.71,20861.03,20854.93,20760.3
2022-10-30,20819.39,20716.8,20788.74,20760.48,20782.9,20753.96,20809.13,20899.26,20855.85,20787.69,20698.75,20693.98,20776.77,20734.05,20653.8,20744.16,20683.81,20606.82,20666.29,20680.67,20653.73,20688.85,20693.12,20590.68
2022-10-31,20629.07,20546.38,20528.24,20476.74,20525.12,20563.18,20549.63,20527.7,20552.04,20488.94,20717.96,20757.21,20732.51,20697.7,20317.58,20336.52,20399.67,20372.43,20374.56,20433.55,20371.88,20401.86,20408.88,20480.58
2022-11-01,20491.67,20453.73,20512.56,20575.67,20481.62,20494.95,20527.6,20621.98,20594.93,20582.3,20592.8,20610.92,20523.0,20542.71,20410.73,20398.29,20442.73,20405.38,20434.07,20461.25,20447.45,20479.07,20450.98,20470.46
2022-11-02,20482.48,20516.21,20506.44,20513.75,20519.69,20517.96,20487.74,20475.98,20423.55,20500.82,20467.87,20409.82,20431.36,20395.64,20398.74,20435.05,20410.68,20526.79,20375.44,20447.42,20249.46,20170.32,20150.4,20103.84
2022-11-03,20152.05,20201.56,20305.16,20283.6,20309.08,20358.84,20376.32,20307.67,20305.22,20292.91,20314.99,20261.86,20123.27,20109.66,20124.1,20315.11,20248.86,20295.17,20226.23,20243.11,20263.24,20236.94,20259.42,20193.05
2022-11-04,20208.01,20283.12,20284.84,20312.32,20320.76,20328.15,20449.57,20607.98,20611.13,20587.93,20572.71,20652.15,20557.18,20763.05,20762.19,21225.13,20842.42,20781.73,20776.09,20959.46,21107.8,21132.92,21174.29,21177.92
2022-11-05,21151.19,21443.18,21366.06,21388.19,21449.14,21370.08,21390.58,21404.28,21388.66,21295.33,21291.44,21320.1,21406.19,21313.5,21272.97,21278.29,21300.27,21325.0,21321.85,21293.22,21333.41,21356.46,21336.12,21300.51
2022-11-06,21301.52,21326.64,21195.44,21242.5,21237.58,21230.68,21157.29,21174.33,21195.8,21256.1,21240.74,21263.94,21252.29,21229.52,21219.27,21224.69,21242.63,21259.47,21247.76,21224.85,21196.33,21206.2,21122.48,21133.04
2022-11-07,20908.36,20896.85,20987.21,20988.31,20912.83,20892.44,20856.58,20858.32,20632.43,20719.55,20680.87,20758.78,20729.87,20765.04,20724.54,20656.42,20769.14,20663.73,20700.15,20708.39,20850.63,20802.22,20683.19,20459.64
2022-11-08,20592.38,20515.36,20631.99,20448.33,20145.89,19641.59,19702.61,19787.19,19800.49,19735.89,19776.72,19692.8,19700.43,19729.53,19553.0,19418.62,19521.62,20373.81,19328.58,18593.98,18273.02,18161.58,18693.11,18459.99
2022-11-09,18539.9,18332.01,18318.02,18116.92,18308.43,18242.79,18386.43,18300.43,18230.89,18139.08,17741.5,17652.48,17789.59,17601.77,17567.6,17630.39,17094.0,17067.83,16938.47,16595.88,16760.79,16231.37,15768.0,15860.68
2022-11-10,15890.41,16249.99,16117.0,16181.18,16328.04,16441.49,16683.17,16650.55,16710.15,16782.54,16624.36,16298.36,16219.19,16459.75,17550.24,17567.44,17525.79,17771.51,17175.13,17335.73,17418.23,18059.83,17801.45,17779.52
2022-11-11,17551.98,17511.08,17210.99,17153.29,16996.69,17016.27,17302.76,17213.73,17354.44,17359.06,17349.27,17286.04,17309.93,17362.03,17271.1,16860.16,16831.38,16785.33,16862.18,16798.43,16801.72,16572.05,16757.43,16871.17
2022-11-12,16995.97,16844.51,16850.66,16846.39,16868.97,16722.0,16640.79,16717.58,16777.61,16793.52,16811.28,16801.32,16829.2,16813.51,16801.18,16872.05,16898.72,16855.63,16862.44,16840.36,16865.36,16793.29,16793.58,16805.51
2022-11-13,16778.65,16818.45,16850.41,16862.87,16890.2,16837.76,16829.95,16659.2,16744.22,16619.79,16507.82,16555.78,16629.26,16579.77,16644.27,16615.19,16550.84,16560.81,16528.54,16503.52,16526.01,16460.37,16363.1,16410.3
2022-11-14,16305.22,16234.91,16064.96,16145.04,16109.53,15950.76,15838.19,16607.93,16802.54,16750.52,16732.85,16761.12,16733.96,16795.55,16701.18,16579.11,16566.81,16448.57,16561.22,16590.07,16234.5,16246.54,16381.47,16385.83
2022-11-15,16587.21,16534.22,16693.21,16740.26,16801.79,16748.54,16636.1,16727.93,16828.38,16907.32,16777.06,16857.79,16759.94,16818.7,16994.54,16907.49,16968.36,16989.68,16994.39,16713.02,16845.96,16822.65,16888.29,16857.35
2022-11-16,16875.75,16762.1,16838.42,16922.27,16953.12,16892.68,16909.38,16856.78,16817.95,16771.32,16724.61,16712.54,16689.32,16644.36,16495.96,16470.98,16406.4,16483.63,16546.75,16533.75,16535.49,16565.86,16530.03,16654.37
2022-11-17,16650.22,16686.41,16678.59,16567.0,16509.99,16489.82,16560.81,16552.9,16590.07,16557.73,16508.68,16515.08,16579.07,16565.29,16474.7,16494.84,16526.17,16644.18,16687.16,16689.66,16607.09,16682.17,16683.41,16703.38
2022-11-18,16680.71,16940.98,16873.66,16906.9,16845.29,16795.27,,16729.26,16729.49,16723.65,16728.56,16750.31,16734.53,16764.08,16737.04,16685.69,16676.61,16638.38,16576.85,16568.49,16635.65,16617.83,16636.98,16646.23
2022-11-19,16681.83,16646.37,16645.85,16605.6,16610.46,16616.19,16578.87,16589.01,16583.55,16623.48,16617.83,16622.88,16653.58,16637.03,16634.07,16632.91,16640.85,16638.27,16594.95,16610.02,16611.19,16618.77,16658.19,16725.1
2022-11-20,16685.14,16702.92,16664.8,16665.75,16660.51,16665.51,16669.27,16669.58,16702.26,16596.19,16611.27,16606.62,16502.69,16502.99,16562.08,16533.38,16563.42,16564.68,16526.44,16561.15,16564.28,16513.29,16249.19,16270.8
2022-11-21,16254.53,16236.29,16182.23,15981.52,16044.21,16119.08,16196.78,16064.43,16003.39,16012.78,16087.34,16106.03,16059.47,16083.98,16152.24,16143.89,16106.31,16014.84,15991.2,15949.5,15703.72,15768.68,15629.52,15721.52
2022-11-22,15757.1,15845.37,15792.54,15870.17,15822.44,15798.38,15778.89,15667.85,15742.03,15707.52,15667.27,15774.94,15724.97,15815.07,16152.45,16094.72,16223.85,16155.62,16065.97,16122.86,16149.76,16116.86,16128.0,16162.93
2022-11-23,16201.11,16167.94,16198.11,16489.69,16562.83,16486.45,16444.08,16480.98,16560.39,16521.46,16543.89,16587.98,16569.44,16493.33,16377.11,16454.57,16407.12,16322.48,16373.05,16506.42,16454.07,16593.9,16471.85,16495.03
2022-11-24,16589.5,16546.68,16733.77,16685.6,16701.32,16686.44,16645.73,16692.33,16610.08,16576.89,16587.25,16541.39,16559.84,16525.7,16577.99,16520.13,16547.43,16614.43,16577.49,16574.12,16564.74,16556.14,16542.62,16598.15
2022-11-25,16588.5,16518.17,16517.36,16513.82,16476.67,16375.09,16351.81,16413.12,16451.24,16438.4,16433.06,16465.94,16518.78,16495.68,16475.91,16523.45,16496.72,16473.31,16500.97,16482.99,16512.15,16517.73,16495.09,16518.47
2022-11-26,16510.22,16566.36,16625.1,16620.47,16613.89,16621.13,16618.74,16547.36,16576.24,16566.62,16582.83,16588.99,16571.12,16570.96,16591.9,16556.68,16509.39,16499.29,16509.96,16467.17,16482.98,16498.98,16513.84,16434.25
2022-11-27,16453.36,16459.99,16479.95,16521.53,16518.8,16559.04,16530.94,16549.63,16558.84,16526.26,16517.55,16536.25,16538.5,16553.2,16531.75,16529.86,16563.63,16530.9,16521.74,16563.61,16547.91,16554.19,16575.01,16567.7
2022-11-28,16423.36,16444.2,16131.08,16111.13,16170.36,16199.82,16151.35,16201.51,16217.07,16227.24,16210.74,16189.85,16204.37,16176.26,16176.8,16208.73,16137.74,16308.05,16200.2,16154.47,16216.84,16248.8,16196.87,16217.03
2022-11-29,16207.6,16170.41,16243.57,16255.64,16275.03,16428.72,16475.03,16456.34,16455.77,16491.47,16513.11,16500.79,16489.68,16480.87,16404.17,16361.73,16388.9,16402.22,16371.29,16413.49,16420.73,16492.51,16460.98,16488.07
2022-11-30,16435.05,16847.1,16878.61,16955.12,16844.43,16872.68,16861.67,16860.41,16883.41,16887.08,16872.28,16870.72,16880.41,16776.42,16807.13,16848.43,16865.21,16862.49,16786.84,16933.28,17060.6,17092.3,17104.71,17156.17
2022-12-01,17168.24,17160.46,17117.01,17124.0,17148.15,17141.62,17110.94,17119.84,17071.55,17111.23,17108.7,17095.9,17103.38,17136.89,17088.68,17132.55,16974.95,16984.11,16969.49,16935.54,16952.51,16916.97,16933.55,16969.9
2022-12-02,16977.11,17037.49,16927.1,16921.37,16905.22,16932.46,16936.33,16914.58,16961.08,16966.62,16968.02,16969.68,17000.99,17035.19,16894.47,16908.99,16943.01,16940.72,16936.55,16956.53,16991.95,17031.64,17016.47,17046.55
2022-12-03,17092.85,17051.86,17055.8,17031.01,17023.5,17020.58,17021.85,16981.89,16969.39,16946.75,16983.19,16964.09,16948.99,16967.65,16955.36,16947.92,16964.15,16955.24,16973.04,16973.16,16965.61,16946.26,16960.71,16915.16
2022-12-04,16891.92,16951.54,16969.05,16978.44,16962.99,17011.39,17019.95,17002.61,16998.66,17019.72,17007.74,17006.95,16951.48,16963.74,16952.39,17012.77,17032.81,17016.86,17056.73,17069.17,17092.99,17093.85,17112.52,17109.44
2022-12-05,17110.35,17214.67,17275.31,17252.52,17201.81,17368.9,17344.78,17312.16,17315.82,17362.4,17310.48,17303.04,17313.11,17258.15,17234.06,17173.38,17083.67,17041.66,17054.8,17049.98,16925.23,16939.26,16975.9,16943.1
2022-12-06,16966.67,17042.29,17029.61,17033.29,17004.21,17004.21,16977.41,17003.43,17003.32,17035.97,16976.79,16970.81,16985.32,16997.38,16988.28,16975.15,16984.45,16986.76,16960.39,16973.74,16971.26,16987.49,16994.42,16975.99
2022-12-07,17087.86,17067.46,17041.01,17053.62,17025.24,17039.81,17006.57,16954.86,16763.07,16794.68,16832.66,16825.82,16794.69,16794.66,16856.97,16837.43,16838.68,16809.76,16808.09,16787.76,16814.61,16825.15,16830.97,16844.27
2022-12-08,16839.57,16817.37,16833.92,16846.34,16834.09,16820.43,16818.81,16806.51,16825.64,16834.55,16803.29,16824.04,16851.01,16832.25,16858.01,16903.01,16921.47,16952.54,16970.98,17251.13,17256.41,17200.31,17185.73,17204.82
2022-12-09,17227.34,17206.37,17235.46,17217.38,17203.63,17222.22,17218.88,17216.71,17214.49,17204.41,17238.91,17215.52,17245.45,17255.04,17155.01,17178.64,17180.99,17158.66,17164.34,17147.65,17141.94,17102.02,17111.17,17132.67
2022-12-10,17129.99,17155.36,17155.96,17143.15,17148.38,17155.52,17138.8,17149.09,17156.3,17144.73,17144.06,17163.71,17167.24,17159.32,17156.36,17167.26,17211.63,17191.12,17170.68,17189.07,17178.83,17182.42,17144.72,17146.1
2022-12-11,17128.23,17143.82,17163.66,17148.74,17156.25,17167.71,17174.26,17173.05,17181.76,17177.39,17168.57,17166.02,17166.62,17162.47,17156.52,17156.16,17155.78,17163.49,17178.94,17202.27,17178.55,17105.31,17116.02,17103.36
2022-12-12,17089.01,16949.64,16949.44,16900.86,16914.7,16931.16,16944.59,16938.49,16925.75,16936.77,16961.41,16987.01,16986.44,16963.59,16973.65,17021.86,17010.37,17006.58,17013.0,17029.92,17045.41,17123.71,17177.54,17161.68
2022-12-13,17212.4,17158.1,17146.74,17151.3,17152.78,17171.07,17191.32,17158.07,17167.85,17165.85,17449.34,17404.9,17446.7,17428.27,17901.31,17876.91,17752.47,17748.6,17637.13,17713.72,17738.63,17748.69,17759.88,17763.1
2022-12-14,17774.5,17815.67,17776.3,17790.65,17779.33,17784.42,17783.57,17782.46,17803.4,17835.6,17810.84,17824.49,17823.67,17908.21,17892.4,18062.03,18065.9,18104.91,18098.26,18219.74,17790.94,17770.23,17829.08,17834.44
2022-12-15,17806.21,17793.77,17633.47,17718.68,17731.51,17706.94,17716.75,17723.6,17695.77,17630.5,17695.66,17669.68,17725.35,17686.24,17506.71,17453.85,17426.32,17398.52,17397.19,17400.16,17445.59,17419.49,17396.19,17343.41
2022-12-16,17359.54,17423.51,17389.31,17403.74,17426.82,17393.65,17411.05,17424.27,17505.2,17225.62,17040.46,16993.23,17024.96,17030.47,16945.1,17032.68,16973.29,16809.42,16795.39,16812.35,16869.34,16879.7,16836.97,16728.59
2022-12-17,16634.02,16709.81,16673.62,16664.91,16682.49,16715.87,16695.64,16716.53,16752.32,16726.93,16704.05,16740.74,16711.83,16696.62,16675.49,16656.27,16704.88,16701.13,16679.47,16715.16,16705.07,16713.18,16725.71,16745.54
2022-12-18,16785.17,16751.67,16720.14,16736.81,16743.78,16765.95,16742.9,16738.52,16752.18,16757.09,16701.09,16710.42,16715.34,16727.58,16719.96,16698.88,16688.72,16698.22,16715.32,16747.87,16753.68,16762.15,16752.77,16767.63
2022-12-19,16743.94,16780.36,16785.73,16730.13,16685.57,16715.57,16708.48,16743.81,16724.01,16758.48,16753.93,16770.78,16736.15,16745.85,16712.16,16736.59,16668.84,16633.14,16599.38,16542.94,16553.17,16592.62,16585.63,16413.89
2022-12-20,16437.92,16461.62,16580.14,16721.55,16728.5,16796.22,16788.51,16839.17,16805.6,16825.67,16814.01,16779.51,16813.68,16819.85,16796.4,16900.89,16922.65,16837.88,16813.79,16838.86,16898.73,16860.2,16884.18,16871.93
2022-12-21,16900.08,16842.02,16869.78,16850.82,16838.61,16797.17,16835.23,16837.83,16818.08,16865.81,16873.13,16863.58,16879.9,16839.5,16848.74,16796.72,16861.33,16787.44,16818.22,16796.2,16759.2,16781.42,16794.57,16767.95
2022-12-22,16824.19,16853.35,16818.86,16853.51,16854.68,16841.12,16826.64,16809.55,16829.09,16838.58,16849.53,16826.1,16834.99,16817.13,16780.45,16669.6,16632.23,16657.09,16589.14,16612.83,16656.4,16780.09,16792.78,16797.44
2022-12-23,16818.03,16778.18,16792.54,16847.87,16828.35,16837.95,16820.85,16840.07,16847.51,16835.27,16837.52,16855.94,16843.82,16870.73,16841.52,16791.81,16833.69,16827.87,16842.03,16836.34,16844.96,16806.57,16811.18,16787.45
2022-12-24,16778.89,16806.98,16815.91,16829.57,16845.47,16830.69,16822.7,16816.61,16847.88,16830.95,16830.82,16825.99,16823.23,16819.56,16815.48,16831.16,16837.62,16838.34,16842.68,16844.43,16845.39,16841.64,16828.99,16827.98
2022-12-25,16838.83,16844.59,16846.51,16827.35,16833.24,16823.85,16829.44,16830.49,16826.04,16831.38,16834.64,16826.08,16823.65,16821.18,16812.13,16824.35,16794.23,16812.07,16795.96,16778.99,16789.02,16768.41,16825.86,16818.64
2022-12-26,16829.37,16829.77,16850.58,16886.18,16892.0,16875.37,16852.9,16852.9,16844.81,16839.48,16837.32,16848.32,16861.61,16856.03,16838.17,16830.34,16805.19,16836.48,16832.91,16816.76,16840.15,16838.66,16831.81,16838.0
2022-12-27,16915.96,16869.16,16864.48,16878.59,16870.45,16885.76,16869.42,16881.58,16868.01,16851.39,16876.48,16854.5,16830.66,16808.37,16813.96,16765.12,16791.97,16767.23,16671.0,16621.18,16678.3,16659.07,16689.46,16679.6
2022-12-28,16697.3,16677.01,16690.29,16679.29,16645.75,16659.52,16598.06,16605.81,16638.93,16637.32,16652.98,16658.04,16674.43,16648.57,16645.63,16732.46,16564.31,16595.24,16627.31,16625.13,16585.61,16586.72,16516.62,16513.74
2022-12-29,16538.82,16571.38,16540.97,16530.0,16547.42,16565.1,16564.45,16556.4,16546.01,16521.74,16585.96,16594.07,16589.93,16607.35,16610.17,16624.74,16608.21,16626.3,16608.73,16623.56,16603.97,16593.12,16592.85,16614.25
2022-12-30,16628.55,16621.14,16601.93,16595.98,16593.25,16603.55,16547.23,16538.07,16468.98,16492.8,16509.17,16480.86,16489.46,16485.87,16458.27,16404.16,16550.45,16539.17,16525.51,16560.35,16522.71,16559.97,16578.46,16572.02
2022-12-31,16597.79,16574.1,16562.59,16568.33,16546.34,16540.86,16530.04,16536.27,16554.63,16546.51,16535.82,16555.84,16562.19,16569.07,16587.78,16579.86,16585.53,16590.5,16571.55,16564.0,16554.3,16553.16,16538.17,16507.28
2023-01-01,16531.47,16519.01,16538.8,16533.73,16522.39,16509.6,16520.58,16532.48,16516.67,16503.64,16528.92,16534.02,16544.86,16554.49,16542.46,16540.99,16552.1,16559.82,16574.84,16586.17,16597.68,16602.39,16602.57,16597.51
2023-01-02,16612.94,16583.8,16559.74,16583.01,16658.21,16634.25,16641.95,16634.09,16716.49,16730.55,16711.85,16723.36,16730.02,16717.65,16691.72,16693.69,16728.8,16706.55,16707.83,16717.71,16729.13,16722.16,16749.2,16693.69
2023-01-03,16667.64,16688.95,16670.07,16670.53,16686.22,16681.88,16719.69,16721.52,16724.97,16712.83,16737.3,16719.69,16716.25,16704.33,16721.27,16652.77,16672.03,16614.33,16623.22,16637.39,16634.4,16656.33,16661.56,16666.67
2023-01-04,16669.73,16654.32,16694.2,16729.76,16860.53,16857.89,16851.07,16867.61,16867.31,16860.14,16839.99,16842.1,16830.77,16805.43,16821.42,16817.12,16847.87,16854.94,16891.73,16954.24,16834.01,16799.72,16820.26,16824.71
2023-01-05,16848.12,16827.4,16834.08,16833.32,16822.25,16833.07,16841.32,16816.62,16819.75,16803.12,16801.07,16820.05,16827.68,16818.71,16775.34,16820.27,16839.07,16831.8,16810.83,16837.3,16861.27,16855.19,16846.0,16836.04
2023-01-06,16828.18,16855.07,16823.45,16830.87,16828.89,16816.03,16803.15,16779.69,16783.31,16794.32,16780.36,16760.5,16731.49,16719.9,16767.35,16751.45,16834.31,16824.19,16814.63,16846.9,16937.92,16893.94,16931.06,16957.15
2023-01-07,16950.66,16970.91,16950.97,16942.87,16949.56,16937.38,16933.94,16931.92,16944.73,16930.62,16927.14,16919.87,16916.35,16916.32,16915.72,16934.59,16936.57,16921.08,16927.86,16935.84,16938.87,16943.3,16937.74,16937.07
2023-01-08,16945.11,16925.44,16928.84,16930.06,16942.17,16936.53,16941.24,16948.16,16951.1,16946.59,16935.89,16938.32,16930.88,16925.65,16932.84,16950.99,16999.27,16934.29,16928.01,16928.29,16928.65,16967.99,16956.87,16968.37
2023-01-09,17124.85,17183.45,17180.28,17193.08,17199.26,17228.48,17207.65,17191.29,17200.59,17194.73,17241.63,17264.0,17239.79,17249.29,17225.44,17263.97,17271.45,17330.01,17359.12,17349.6,17294.27,17217.79,17180.51,17205.35
2023-01-10,17179.37,17218.36,17197.49,17181.36,17205.24,17219.45,17227.12,17204.47,17199.71,17256.0,17248.26,17271.61,17255.19,17222.94,17243.94,17287.61,17332.0,17306.98,17328.83,17437.8,17432.62,17478.78,17466.29,17435.68
2023-01-11,17443.58,17470.11,17460.56,17386.39,17416.33,17412.44,17409.29,17439.67,17450.62,17450.99,17447.41,17442.36,17437.97,17419.64,17414.0,17413.04,17329.74,17348.79,17383.58,17488.61,17553.16,17554.82,17562.04,17562.7
2023-01-12,17946.0,18252.91,18222.87,18200.12,18223.98,18217.62,18086.35,18149.16,18131.57,18148.35,18163.69,18181.87,18198.83,18266.68,18288.94,17993.84,18087.39,18134.29,18829.08,18804.86,18891.5,19065.12,18834.06,18916.03
2023-01-13,18852.45,18775.3,18811.01,18835.82,18876.41,18820.87,18788.86,18855.46,18827.46,18843.03,18909.04,19042.53,18925.27,18860.44,18856.7,18998.19,19268.62,19131.26,19259.64,19298.16,19364.9,19480.55,19815.5,19856.66
2023-01-14,19932.85,20895.19,20935.93,20941.14,20969.58,20902.32,20843.28,20955.05,20903.38,21005.23,20527.86,20504.76,20727.47,20911.3,20938.63,20833.32,20784.99,20813.4,20759.46,20763.36,20788.65,20879.99,20904.82,20991.5
2023-01-15,20956.66,20771.31,20774.95,20675.86,20729.03,20703.08,20753.02,20719.73,20740.87,20620.96,20754.62,20734.37,20727.87,20698.34,20712.71,20798.71,20917.91,20880.29,20924.86,20822.71,20875.13,20912.62,20908.11,20921.44
2023-01-16,20880.05,20972.84,21193.23,21219.31,21087.06,21158.27,21194.8,21158.43,21118.63,20757.17,20834.94,20855.81,20826.39,20795.56,20827.53,20863.1,20995.88,21002.19,21104.31,21278.77,21312.03,21289.04,21132.14,21188.42
2023-01-17,21190.37,21111.56,21044.86,21104.04,21124.62,21158.03,21150.78,21076.56,21135.92,21203.53,21177.42,21131.69,21224.66,21255.16,21236.32,21285.45,21178.0,21162.08,21231.16,21366.68,21341.43,21390.82,21324.83,21234.0
2023-01-18,21159.09,21227.96,21240.39,21308.0,21263.31,21284.02,21312.41,21261.41,21309.64,21249.0,21231.79,21182.25,21203.37,21264.05,21408.73,21431.74,21024.36,20862.23,20884.64,20936.21,20899.12,20727.56,20778.21,20802.58
2023-01-19,20672.26,20696.64,20712.95,20759.64,20744.95,20807.79,20812.05,20829.56,20817.49,20769.07,20794.43,20791.84,20740.95,20726.55,20780.01,20798.9,20874.06,20875.44,20840.84,20980.08,21092.55,21101.78,20939.59,21071.43
2023-01-20,21084.98,21056.13,21120.63,21086.67,21091.01,20992.87,20984.8,20944.02,20965.63,20950.36,20959.89,20958.67,20964.75,21095.12,21059.94,21156.81,21147.14,21318.86,21357.35,21389.2,21504.52,22287.36,22322.76,22596.09
2023-01-21,22672.3,22579.52,22567.11,22555.27,22554.07,22602.69,22578.29,22624.33,22648.75,22711.37,23039.27,22787.16,22911.92,23046.35,22935.35,22965.19,23002.86,23205.12,23229.15,23252.7,23281.66,23100.14,23205.33,22781.42
2023-01-22,22788.63,22877.41,22794.92,22710.79,22762.22,22852.47,22883.5,22926.54,22899.27,22914.74,22861.49,22876.87,22788.86,22869.73,22904.28,22998.05,22796.88,22822.94,22926.37,22842.02,22725.63,22458.75,22592.68,22682.35
2023-01-23,22715.17,22750.49,22705.17,22752.51,22667.19,22756.88,22727.45,22780.25,22698.13,22720.95,22786.43,22915.52,22908.52,22915.42,22799.38,22622.13,22861.44,22915.65,23064.29,22941.75,22792.72,23027.17,22999.63,22926.24
2023-01-24,22922.72,22987.43,23094.18,23046.15,23087.01,23077.55,23122.32,23099.78,23058.09,23060.56,22857.79,22910.0,22923.82,22969.92,22858.84,22859.35,22936.87,22876.33,22912.17,23003.29,23026.28,23017.84,22903.52,22758.15
2023-01-25,22635.96,22659.23,22495.16,22552.96,22647.82,22634.44,22675.69,22722.71,22720.35,22666.31,22614.59,22620.1,22599.68,22694.5,22599.31,22433.97,22581.73,22635.76,22575.68,22739.82,22759.13,22941.25,23600.23,22938.34
2023-01-26,23063.89,23244.08,23166.61,23185.65,23139.54,23181.48,23152.03,23088.57,22971.52,23003.43,22973.43,22940.03,22996.47,23123.92,23132.49,23043.02,22955.69,23006.38,22983.57,23039.19,23070.8,23115.11,23079.47,23001.27
2023-01-27,23009.96,22925.78,22648.59,22788.26,22776.61,22808.62,23042.26,23004.96,23082.01,22972.33,22954.61,22954.06,22972.01,22940.3,22905.26,22970.61,22940.85,23141.27,23212.31,23189.08,23261.64,23112.31,23090.94,23014.56
2023-01-28,23081.04,23159.03,23096.13,23094.68,23124.72,23099.31,23073.69,23045.77,22995.75,22985.56,23004.23,22982.14,22988.6,22960.72,22977.25,22958.3,23018.85,23028.02,23026.75,23004.9,23045.57,22969.94,23008.16,22984.59
2023-01-29,23029.86,23121.61,23238.02,23149.02,23203.33,23236.05,23254.48,23207.34,23209.81,23177.71,23299.74,23450.82,23435.6,23482.77,23544.07,23543.66,23528.88,23590.07,23598.02,23683.73,23900.67,23699.32,23796.25,23767.28
2023-01-30,23746.58,23757.63,23671.62,23647.05,23704.12,23717.09,23728.59,23695.8,23642.15,23550.63,23190.75,23244.0,23084.52,23078.29,23057.18,23286.82,23177.99,23170.86,23105.44,23138.9,22785.47,22695.03,22746.1,22733.46
2023-01-31,22833.25,22832.86,22833.43,22858.38,22834.2,22860.76,22763.94,22813.44,22979.49,22910.14,22893.11,22827.47,22868.34,22897.59,23126.47,23122.46,23124.2,23110.48,23153.32,23171.48,23165.64,23093.11,22949.14,23178.92
2023-02-01,23130.12,23084.79,23124.13,23107.81,23128.47,23136.11,23119.63,23064.29,23077.33,22982.66,22996.71,22999.72,23078.65,23059.77,23084.68,23105.03,22980.93,23002.67,22992.8,23081.88,23393.13,23573.29,23685.31,23717.61
